year,oshpd_id,facility_name,county_name,er_service_level_desc,ed_admit,ed_visit,burden_score,facility_id,treatment_stations,true_burden_score,burden_score_normalized,visits_per_station,visits_per_station_normalized,has_treatment_data
2015,106190422,TORRANCE MEMORIAL MEDICAL CENTER,LOS ANGELES,BASIC,15165.0,58925.0,0.8170557705560416,torrance-memorial-medical-center,,0.8170557705560416,,,,0
2015,106190429,KAISER FOUNDATION HOSPITAL - LOS ANGELES,LOS ANGELES,BASIC,8296.0,64773.0,0.8981443093122866,kaiser-foundation-hospital---los-angeles,,0.8981443093122866,,,,0
2015,106190431,KAISER FOUNDATION HOSPITAL - SOUTH BAY,LOS ANGELES,BASIC,6339.0,54117.0,0.7503879021668444,kaiser-foundation-hospital---south-bay,,0.7503879021668444,,,,0
2015,106190432,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,LOS ANGELES,BASIC,4208.0,58891.0,0.8165843255632728,kaiser-foundation-hospital---panorama-city,,0.8165843255632728,,,,0
2015,106190434,KAISER FOUNDATION HOSPITAL - WEST LA,LOS ANGELES,BASIC,5769.0,63857.0,0.8854430265659253,kaiser-foundation-hospital---west-la,,0.8854430265659253,,,,0
2015,106190470,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,LOS ANGELES,BASIC,14257.0,58959.0,0.8175272155488106,providence-little-company-of-mary-medical-center-torrance,,0.8175272155488106,,,,0
2015,106190475,COMMUNITY HOSPITAL LONG BEACH,LOS ANGELES,BASIC,4653.0,21727.0,0.3012672164085043,community-hospital-long-beach,,0.3012672164085043,,,,0
2015,106190500,CEDARS-SINAI MARINA DEL REY HOSPITAL,LOS ANGELES,BASIC,2709.0,24023.0,0.3331036194496019,cedars-sinai-marina-del-rey-hospital,,0.3331036194496019,,,,0
2015,106190517,PROVIDENCE TARZANA MEDICAL CENTER,LOS ANGELES,BASIC,8150.0,35983.0,0.4989413286706499,providence-tarzana-medical-center,,0.4989413286706499,,,,0
2015,106190521,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,5010.0,35168.0,0.4876405148733962,memorial-hospital-of-gardena,,0.4876405148733962,,,,0
2015,106190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,LOS ANGELES,BASIC,5868.0,33531.0,0.4649418250744953,glendale-memorial-hospital-and-health-center,,0.4649418250744953,,,,0
2015,106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,5585.0,14379.0,0.1993796338536329,mission-community-hospital---panorama-campus,,0.1993796338536329,,,,0
2015,106190525,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,14622.0,82700.0,1.1467206147642706,memorialcare-long-beach-medical-center,,1.1467206147642706,,,,0
2015,106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,11597.0,41925.0,0.5813332741716087,methodist-hospital-of-southern-california,,0.5813332741716087,,,,0
2015,106190534,OLYMPIA MEDICAL CENTER,LOS ANGELES,BASIC,5035.0,23046.0,0.3195565089220965,olympia-medical-center,,0.3195565089220965,,,,0
2015,106190547,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,2423.0,15957.0,0.2212602279297879,monterey-park-hospital,,0.2212602279297879,,,,0
2015,106190555,CEDARS SINAI MEDICAL CENTER,LOS ANGELES,BASIC,24355.0,63122.0,0.8752514951045984,cedars-sinai-medical-center,,0.8752514951045984,,,,0
2015,106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,9960.0,47718.0,0.661659181321904,northridge-hospital-medical-center,,0.661659181321904,,,,0
2015,106190570,NORWALK COMMUNITY HOSPITAL,LOS ANGELES,BASIC,2092.0,5350.0,0.0741832562151009,norwalk-community-hospital,,0.0741832562151009,,,,0
2015,106190587,COLLEGE MEDICAL CENTER,LOS ANGELES,BASIC,5208.0,10129.0,0.1404490097575247,college-medical-center,,0.1404490097575247,,,,0
2015,106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,10294.0,84580.0,1.1727887496585492,pomona-valley-hospital-medical-center,,1.1727887496585492,,,,0
2015,106190631,PIH HEALTH HOSPITAL - WHITTIER,LOS ANGELES,BASIC,12131.0,61887.0,0.8581269490437293,pih-health-hospital---whittier,,0.8581269490437293,,,,0
2015,106190636,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,LOS ANGELES,BASIC,9666.0,42724.0,0.5924122315016771,emanate-health-queen-of-the-valley-hospital,,0.5924122315016771,,,,0
2015,106190673,SAN DIMAS COMMUNITY HOSPITAL,LOS ANGELES,BASIC,2021.0,15743.0,0.2182928976811839,san-dimas-community-hospital,,0.2182928976811839,,,,0
