year,oshpd_id,facility_name,county_name,er_service_level_desc,ed_admit,ed_visit,burden_score,facility_id
2017,106040802,ORCHARD HOSPITAL,BUTTE,STANDBY,119.0,10713.0,0.14854677080978998,orchard-hospital
2017,106040875,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,3378.0,25296.0,0.35075507462003613,adventist-health-feather-river
2017,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,11511.0,13740.0,0.1905192411954181,oroville-hospital
2017,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,12116.0,55420.0,0.7684553382132513,enloe-medical-center--esplanade
2017,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,770.0,12196.0,0.16911009211203198,mark-twain-medical-center
2017,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,34.0,,,colusa-medical-center
2017,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,4666.0,44080.0,0.6112145670956354,contra-costa-regional-medical-center
2017,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,6211.0,50621.0,0.7019122640868457,sutter-delta-medical-center
2017,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,12832.0,42776.0,0.5931332650200295,john-muir-medical-center-walnut-creek-campus
2017,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,6870.0,55558.0,0.7703688502427248,kaiser-foundation-hospital---walnut-creek
2017,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,8429.0,51362.0,0.7121869917233672,john-muir-medical-center-concord-campus
2017,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,2873.0,16339.0,0.22655705108383817,san-ramon-regional-medical-center
2017,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,3954.0,56414.0,0.782238171237141,kaiser-foundation-hospital---antioch
2017,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,1741.0,18575.0,0.25756149237299064,sutter-coast-hospital
2017,106090793,BARTON MEMORIAL HOSPITAL,EL DORADO,BASIC,1320.0,18070.0,0.25055914762745307,barton-memorial-hospital
2017,106090933,MARSHALL MEDICAL CENTER,EL DORADO,BASIC,3826.0,23838.0,0.33053840404777124,marshall-medical-center
2017,106100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,BASIC,7851.0,56273.0,0.7802830611200702,clovis-community-medical-center
2017,106100697,COALINGA REGIONAL MEDICAL CENTER,FRESNO,STANDBY,126.0,8844.0,0.12263116223670144,coalinga-regional-medical-center
2017,106100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,FRESNO,COMPREHENSIVE,23246.0,82260.0,1.1406195619166735,community-regional-medical-center-fresno
2017,106100797,ADVENTIST HEALTH REEDLEY,FRESNO,STANDBY,496.0,35980.0,0.4988997305830527,adventist-health-reedley
2017,106100899,ST. AGNES MEDICAL CENTER,FRESNO,BASIC,18000.0,73584.0,1.0203178925854182,st-agnes-medical-center
2017,106104062,KAISER FOUNDATION HOSPITAL - FRESNO,FRESNO,BASIC,5522.0,37759.0,0.5235673965282236,kaiser-foundation-hospital---fresno
2017,106110889,GLENN MEDICAL CENTER,GLENN,STANDBY,174.0,6361.0,0.08820181173537515,glenn-medical-center
2017,106121002,MAD RIVER COMMUNITY HOSPITAL,HUMBOLDT,BASIC,1903.0,15764.0,0.2185840842943647,mad-river-community-hospital
2017,106121031,JEROLD PHELPS COMMUNITY HOSPITAL,HUMBOLDT,STANDBY,24.0,3200.0,0.04437129343706972,jerold-phelps-community-hospital
2017,106121051,REDWOOD MEMORIAL HOSPITAL,HUMBOLDT,BASIC,805.0,11505.0,0.15952866593546472,redwood-memorial-hospital
2017,106121080,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,BASIC,4722.0,27905.0,0.38693154480044706,st-joseph-hospital---eureka
2017,106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,BASIC,3678.0,44720.0,0.6200888257830494,el-centro-regional-medical-center
2017,106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,BASIC,3403.0,45596.0,0.6322354673614472,pioneers-memorial-healthcare-district
2017,106141273,NORTHERN INYO HOSPITAL,INYO,BASIC,673.0,9160.0,0.1270128274636121,northern-inyo-hospital
2017,106141338,SOUTHERN INYO HOSPITAL,INYO,STANDBY,4.0,1571.0,0.021783531871761415,southern-inyo-hospital
2017,106150706,DELANO REGIONAL MEDICAL CENTER,KERN,BASIC,1580.0,28363.0,0.39328218617362765,delano-regional-medical-center
2017,106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,BASIC,9958.0,65856.0,0.9131612189348949,bakersfield-memorial-hospital
2017,106150736,KERN MEDICAL CENTER,KERN,BASIC,5321.0,42436.0,0.5884188150923408,kern-medical-center
2017,106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,STANDBY,501.0,7244.0,0.10044551551816658,kern-valley-healthcare-district
2017,106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,BASIC,7456.0,77802.0,1.0788048037471558,mercy-hospital---bakersfield
2017,106150782,RIDGECREST REGIONAL HOSPITAL,KERN,BASIC,1238.0,19138.0,0.2653680668120751,ridgecrest-regional-hospital
2017,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10848.0,65167.0,0.9036075248167258,adventist-health-bakersfield
2017,106150808,ADVENTIST HEALTH TEHACHAPI VALLEY,KERN,STANDBY,65.0,13499.0,0.1871775281584388,adventist-health-tehachapi-valley
2017,106154101,BAKERSFIELD HEART HOSPITAL,KERN,BASIC,2590.0,7407.0,0.10270567827761733,bakersfield-heart-hospital
2017,106164029,ADVENTIST HEALTH HANFORD,KINGS,BASIC,6915.0,115620.0,1.6031902959981255,adventist-health-hanford
2017,106171049,ADVENTIST HEALTH CLEARLAKE,LAKE,STANDBY,1125.0,21201.0,0.293973685049786,adventist-health-clearlake
2017,106171395,SUTTER LAKESIDE HOSPITAL,LAKE,BASIC,1240.0,19203.0,0.26626935871001556,sutter-lakeside-hospital
2017,106184008,BANNER LASSEN MEDICAL CENTER,LASSEN,BASIC,637.0,11020.0,0.15280364177390884,banner-lassen-medical-center
2017,106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,3487.0,16091.0,0.22311827584246527,alhambra-hospital-medical-center
2017,106190034,ANTELOPE VALLEY HOSPITAL,LOS ANGELES,BASIC,13184.0,116062.0,1.6093190809041207,antelope-valley-hospital
2017,106190045,CATALINA ISLAND MEDICAL CENTER,LOS ANGELES,STANDBY,5.0,2201.0,0.03051913026718452,catalina-island-medical-center
2017,106190053,ST. MARY MEDICAL CENTER - LONG BEACH,LOS ANGELES,BASIC,6554.0,46956.0,0.6510932670722018,st-mary-medical-center---long-beach
2017,106190081,BEVERLY HOSPITAL,LOS ANGELES,BASIC,7085.0,29496.0,0.40899239725619013,beverly-hospital
2017,106190110,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,LOS ANGELES,BASIC,4863.0,14664.0,0.203331452175372,southern-california-hospital-at-culver-city
2017,106190125,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,LOS ANGELES,BASIC,10533.0,70015.0,0.9708300343738864,california-hospital-medical-center---los-angeles
2017,106190148,CENTINELA HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,14944.0,48447.0,0.6717675166080365,centinela-hospital-medical-center
2017,106190159,GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER,LOS ANGELES,BASIC,113.0,164.0,0.0022740287886498234,gardens-regional-hospital-and-medical-center
2017,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,LOS ANGELES,BASIC,7760.0,84437.0,1.17080590748308,childrens-hospital-of-los-angeles
2017,106190197,COMMUNITY HOSPITAL OF HUNTINGTON PARK,LOS ANGELES,STANDBY,3098.0,41896.0,0.5809311593248353,community-hospital-of-huntington-park
2017,106190198,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,1182.0,6334.0,0.08782742894699988,los-angeles-community-hospital
2017,106190200,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,BASIC,4626.0,21129.0,0.29297533094745193,san-gabriel-valley-medical-center
2017,106190240,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,6598.0,41295.0,0.5725976757761857,lakewood-regional-medical-center
2017,106190243,PIH HEALTH HOSPITAL - DOWNEY,LOS ANGELES,BASIC,5930.0,50166.0,0.6956032208012624,pih-health-hospital---downey
2017,106190256,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,BASIC,2038.0,13612.0,0.18874438945793534,east-los-angeles-doctors-hospital
2017,106190280,ENCINO HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,2156.0,8970.0,0.12437828191578607,encino-hospital-medical-center
2017,106190298,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,LOS ANGELES,BASIC,4416.0,30828.0,0.42746194814937044,emanate-health-foothill-presbyterian-hospital
2017,106190315,GARFIELD MEDICAL CENTER,LOS ANGELES,BASIC,5762.0,20687.0,0.28684654604145665,garfield-medical-center
2017,106190323,ADVENTIST HEALTH GLENDALE,LOS ANGELES,BASIC,14961.0,45039.0,0.6245120890975573,adventist-health-glendale
2017,106190328,GLENDORA COMMUNITY HOSPITAL,LOS ANGELES,BASIC,1726.0,4044.0,0.05607422208109686,glendora-community-hospital
2017,106190352,GREATER EL MONTE COMMUNITY HOSPITAL,LOS ANGELES,BASIC,2763.0,19508.0,0.2704984976157363,greater-el-monte-community-hospital
2017,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,BASIC,7195.0,30187.0,0.4185738234327574,hollywood-presbyterian-medical-center
2017,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,BASIC,10966.0,92822.0,1.2870725623174017,providence-holy-cross-medical-center
2017,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,BASIC,4736.0,30227.0,0.4191284646007208,good-samaritan-hospital-los-angeles
2017,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,BASIC,18272.0,53868.0,0.7469352608962724,huntington-memorial-hospital
2017,106190413,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,LOS ANGELES,BASIC,6432.0,23901.0,0.3314119638873136,emanate-health-inter-community-hospital
2017,106190422,TORRANCE MEMORIAL MEDICAL CENTER,LOS ANGELES,BASIC,16781.0,64205.0,0.8902684047272067,torrance-memorial-medical-center
2017,106190429,KAISER FOUNDATION HOSPITAL - LOS ANGELES,LOS ANGELES,BASIC,8742.0,64664.0,0.8966329121295864,kaiser-foundation-hospital---los-angeles
2017,106190431,KAISER FOUNDATION HOSPITAL - SOUTH BAY,LOS ANGELES,BASIC,4291.0,63808.0,0.8847635911351702,kaiser-foundation-hospital---south-bay
2017,106190432,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,LOS ANGELES,BASIC,3682.0,64775.0,0.8981720413706847,kaiser-foundation-hospital---panorama-city
2017,106190434,KAISER FOUNDATION HOSPITAL - WEST LA,LOS ANGELES,BASIC,2827.0,74281.0,1.02998251493718,kaiser-foundation-hospital---west-la
2017,106190470,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,LOS ANGELES,BASIC,12397.0,55029.0,0.7630337207964093,providence-little-company-of-mary-medical-center-torrance
2017,106190475,COMMUNITY HOSPITAL LONG BEACH,LOS ANGELES,BASIC,5011.0,21381.0,0.29646957030562116,community-hospital-long-beach
2017,106190500,CEDARS-SINAI MARINA DEL REY HOSPITAL,LOS ANGELES,BASIC,1051.0,27725.0,0.3844356595446119,cedars-sinai-marina-del-rey-hospital
2017,106190517,PROVIDENCE TARZANA MEDICAL CENTER,LOS ANGELES,BASIC,7576.0,42018.0,0.5826228148871236,providence-tarzana-medical-center
2017,106190521,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,5245.0,37375.0,0.5182428413157752,memorial-hospital-of-gardena
2017,106190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,LOS ANGELES,BASIC,4936.0,33618.0,0.4661481696148156,glendale-memorial-hospital-and-health-center
2017,106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,6195.0,12245.0,0.16978952754278712,mission-community-hospital---panorama-campus
2017,106190525,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,14368.0,86579.0,1.2005069420275185,memorialcare-long-beach-medical-center
2017,106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,11349.0,40995.0,0.5684378670164604,methodist-hospital-of-southern-california
2017,106190534,OLYMPIA MEDICAL CENTER,LOS ANGELES,BASIC,4760.0,21810.0,0.3024180968320283,olympia-medical-center
2017,106190547,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,964.0,22915.0,0.31774005909701647,monterey-park-hospital
2017,106190555,CEDARS SINAI MEDICAL CENTER,LOS ANGELES,BASIC,26719.0,63825.0,0.8849993136315547,cedars-sinai-medical-center
2017,106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,10676.0,56935.0,0.789462372449864,northridge-hospital-medical-center
2017,106190570,NORWALK COMMUNITY HOSPITAL,LOS ANGELES,BASIC,1177.0,5605.0,0.07771909366086743,norwalk-community-hospital
2017,106190587,COLLEGE MEDICAL CENTER,LOS ANGELES,BASIC,5650.0,9079.0,0.12588967909848625,college-medical-center
2017,106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,12890.0,82109.0,1.138525791507612,pomona-valley-hospital-medical-center
2017,106190631,PIH HEALTH HOSPITAL - WHITTIER,LOS ANGELES,BASIC,11865.0,63934.0,0.8865107108142549,pih-health-hospital---whittier
2017,106190636,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,LOS ANGELES,BASIC,9101.0,56668.0,0.7857601426537084,emanate-health-queen-of-the-valley-hospital
2017,106190673,SAN DIMAS COMMUNITY HOSPITAL,LOS ANGELES,BASIC,2960.0,15711.0,0.21784918474681325,san-dimas-community-hospital
2017,106190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,BASIC,3706.0,36890.0,0.5115178171542194,providence-little-company-of-mary-mc---san-pedro
2017,106190687,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,LOS ANGELES,BASIC,8448.0,40121.0,0.5563189574964608,santa-monica---ucla-medical-center-and-orthopaedic-hospital
2017,106190696,PACIFICA HOSPITAL OF THE VALLEY,LOS ANGELES,BASIC,2603.0,10938.0,0.15166662737958395,pacifica-hospital-of-the-valley
2017,106190708,SHERMAN OAKS HOSPITAL,LOS ANGELES,BASIC,4991.0,21273.0,0.29497203915212006,sherman-oaks-hospital
2017,106190754,ST. FRANCIS MEDICAL CENTER,LOS ANGELES,BASIC,12797.0,65542.0,0.9088072857663824,st-francis-medical-center
2017,106190756,PROVIDENCE SAINT JOHN'S HEALTH CENTER,LOS ANGELES,BASIC,6300.0,20913.0,0.28998026864044973,providence-saint-johns-health-center
2017,106190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,BASIC,10031.0,56340.0,0.7812120850764088,providence-saint-joseph-medical-center
2017,106190762,ST. VINCENT MEDICAL CENTER,LOS ANGELES,STANDBY,7095.0,23032.0,0.31936238451330934,st-vincent-medical-center
2017,106190766,COAST PLAZA HOSPITAL,LOS ANGELES,BASIC,2498.0,13876.0,0.19240502116649358,coast-plaza-hospital
2017,106190796,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,COMPREHENSIVE,10530.0,40127.0,0.5564021536716552,ronald-reagan-ucla-medical-center
2017,106190812,VALLEY PRESBYTERIAN HOSPITAL,LOS ANGELES,BASIC,6888.0,63015.0,0.8737678299802965,valley-presbyterian-hospital
2017,106190818,USC VERDUGO HILLS HOSPITAL,LOS ANGELES,BASIC,4379.0,18976.0,0.26312177008182347,usc-verdugo-hills-hospital
2017,106190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,LOS ANGELES,BASIC,7618.0,50562.0,0.7010941683640998,west-hills-hospital-and-medical-center
2017,106190878,ADVENTIST HEALTH WHITE MEMORIAL,LOS ANGELES,BASIC,9820.0,53246.0,0.738310590734442,adventist-health-white-memorial
2017,106190883,WHITTIER HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,4814.0,27018.0,0.37463237690085927,whittier-hospital-medical-center
2017,106190949,HENRY MAYO NEWHALL HOSPITAL,LOS ANGELES,BASIC,9726.0,60409.0,0.8376329578874827,henry-mayo-newhall-hospital
2017,106191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,12700.0,67538.0,0.9364838800477546,lacharbor-ucla-medical-center
2017,106191228,LAC+USC MEDICAL CENTER,LOS ANGELES,COMPREHENSIVE,22376.0,113509.0,1.5739191083588584,lacusc-medical-center
2017,106191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,8272.0,59165.0,0.8203836175638219,los-angeles-county-olive-view-ucla-medical-center
2017,106191450,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,LOS ANGELES,BASIC,3809.0,39521.0,0.5479993399770101,kaiser-foundation-hospital---woodland-hills
2017,106196035,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,LOS ANGELES,BASIC,5336.0,79375.0,1.1006160676773153,kaiser-foundation-hospital---baldwin-park
2017,106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,LOS ANGELES,BASIC,7841.0,95820.0,1.3286429178562564,kaiser-foundation-hospital---downey
2017,106196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,7024.0,67086.0,0.9302164348497686,palmdale-regional-medical-center
2017,106201281,MADERA COMMUNITY HOSPITAL,MADERA,BASIC,2423.0,34851.0,0.4832449836172865,madera-community-hospital
2017,106204019,VALLEY CHILDREN'S HOSPITAL,MADERA,BASIC,7723.0,110987.0,1.538948982718768,valley-childrens-hospital
2017,106210992,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,MARIN,BASIC,3439.0,26218.0,0.36353955354159184,kaiser-foundation-hospital---san-rafael
2017,106211006,MARIN GENERAL HOSPITAL,MARIN,BASIC,5619.0,29430.0,0.4080772393290506,marin-general-hospital
2017,106214034,NOVATO COMMUNITY HOSPITAL,MARIN,BASIC,1433.0,13545.0,0.1878153655015967,novato-community-hospital
2017,106220733,JOHN C FREMONT HEALTHCARE DISTRICT,MARIPOSA,STANDBY,116.0,7000.0,0.09706220439359002,john-c-fremont-healthcare-district
2017,106231013,MENDOCINO COAST DISTRICT HOSPITAL,MENDOCINO,STANDBY,612.0,9693.0,0.134403421026724,mendocino-coast-district-hospital
2017,106231396,ADVENTIST HEALTH UKIAH VALLEY,MENDOCINO,BASIC,1949.0,27683.0,0.38385328631825033,adventist-health-ukiah-valley
2017,106240924,MEMORIAL HOSPITAL LOS BANOS,MERCED,BASIC,847.0,33489.0,0.4643594518481337,memorial-hospital-los-banos
2017,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,8784.0,61856.0,0.8576971021385578,mercy-medical-center---merced
2017,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,9.0,334.0,0.004631253752494152,surprise-valley-community-hospital
2017,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,144.0,4702.0,0.06519806929409432,modoc-medical-center
2017,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,456.0,8538.0,0.11838815730178165,mammoth-hospital
2017,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,8460.0,48411.0,0.6712683395568695,community-hospital-of-the-monterey-peninsula
2017,106270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,419.0,12632.0,0.17515568084283273,george-l-mee-memorial-hospital
2017,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,7769.0,50208.0,0.6961855940276239,salinas-valley-memorial-hospital
2017,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,6936.0,47956.0,0.6649592962712861,natividad-medical-center
2017,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,4237.0,25461.0,0.35304296943788505,queen-of-the-valley-medical-center
2017,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,1024.0,7139.0,0.09898958245226273,adventist-health-st-helena
2017,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,3949.0,24161.0,0.33501713147907547,sierra-nevada-memorial-hospital
2017,106291053,TAHOE FOREST HOSPITAL,NEVADA,BASIC,988.0,12373.0,0.1715643792802699,tahoe-forest-hospital
2017,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,BASIC,6872.0,83422.0,1.1567318878460096,childrens-hospital-of-orange-county
2017,106300225,ORANGE COAST MEMORIAL MEDICAL CENTER,ORANGE,BASIC,6701.0,27722.0,0.38439406145701466,orange-coast-memorial-medical-center
2017,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,BASIC,4834.0,30953.0,0.42919520179925597,ahmc-anaheim-regional-medical-center
2017,106301140,CHAPMAN GLOBAL MEDICAL CENTER,ORANGE,BASIC,940.0,6831.0,0.09471884545894477,chapman-global-medical-center
2017,106301175,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER - EUCLID,ORANGE,BASIC,11230.0,41562.0,0.5762999055723412,fountain-valley-regional-hospital--medical-center---euclid
2017,106301188,ANAHEIM GLOBAL MEDICAL CENTER,ORANGE,BASIC,2495.0,14717.0,0.20406635172292348,anaheim-global-medical-center
2017,106301205,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,ORANGE,BASIC,19413.0,100275.0,1.390416077938177,hoag-memorial-hospital-presbyterian
2017,106301209,HUNTINGTON BEACH HOSPITAL,ORANGE,BASIC,3037.0,16092.0,0.22313214187166436,huntington-beach-hospital
2017,106301234,LA PALMA INTERCOMMUNITY HOSPITAL,ORANGE,BASIC,2960.0,15677.0,0.21737773975404437,la-palma-intercommunity-hospital
2017,106301248,LOS ALAMITOS MEDICAL CENTER,ORANGE,BASIC,6759.0,27632.0,0.38314611882909705,los-alamitos-medical-center
2017,106301258,SOUTH COAST GLOBAL MEDICAL CENTER,ORANGE,BASIC,1899.0,17890.0,0.2480632623716179,south-coast-global-medical-center
2017,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,10892.0,41187.0,0.5711001446226845,mission-hospital-regional-medical-center
2017,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,13404.0,41004.0,0.5685626612792521,university-of-california-irvine-medical-center
2017,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3857.0,24561.0,0.3405635431587092,garden-grove-hospital-and-medical-center
2017,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,2514.0,29446.0,0.40829909579623597,placentia-linda-hospital
2017,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,7744.0,31240.0,0.43317475217939316,memorialcare-saddleback-medical-center
2017,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,2958.0,14824.0,0.2055500168472255,mission-hospital-laguna-beach
2017,106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,BASIC,10469.0,65922.0,0.9140763768620345,st-joseph-hospital---orange
2017,106301342,ST. JUDE MEDICAL CENTER,ORANGE,BASIC,9404.0,61677.0,0.8552150829119216,st-jude-medical-center
2017,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,5698.0,25901.0,0.35914402228548215,west-anaheim-medical-center
2017,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,5731.0,21461.0,0.29757885264154793,orange-county-global-medical-center
2017,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,1071.0,12653.0,0.17544686745601348,childrens-hospital-at-mission
2017,106310791,SUTTER AUBURN FAITH HOSPITAL,PLACER,BASIC,2436.0,26471.0,0.3670476589289602,sutter-auburn-faith-hospital
2017,106311000,SUTTER ROSEVILLE MEDICAL CENTER,PLACER,BASIC,12700.0,65710.0,0.9111367786718285,sutter-roseville-medical-center
2017,106314024,KAISER FOUNDATION HOSPITAL - ROSEVILLE,PLACER,BASIC,11721.0,106496.0,1.4766766455856803,kaiser-foundation-hospital---roseville
2017,106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,PLUMAS,STANDBY,112.0,3862.0,0.05355060476686352,eastern-plumas-hospital-portola-campus
2017,106320986,PLUMAS DISTRICT HOSPITAL,PLUMAS,STANDBY,311.0,4121.0,0.057141906329426354,plumas-district-hospital
2017,106321016,SENECA DISTRICT HOSPITAL,PLUMAS,STANDBY,134.0,2990.0,0.041459427305262024,seneca-district-hospital
2017,106331152,CORONA REGIONAL MEDICAL CENTER-MAIN,RIVERSIDE,BASIC,5770.0,44405.0,0.6157210265853378,corona-regional-medical-center-main
2017,106331164,DESERT REGIONAL MEDICAL CENTER,RIVERSIDE,COMPREHENSIVE,12067.0,63294.0,0.8776364521268409,desert-regional-medical-center
2017,106331168,EISENHOWER MEDICAL CENTER,RIVERSIDE,BASIC,17538.0,63054.0,0.8743086051190607,eisenhower-medical-center
2017,106331194,HEMET VALLEY MEDICAL CENTER,RIVERSIDE,BASIC,6741.0,46345.0,0.6426211232315613,hemet-valley-medical-center
2017,106331216,JOHN F KENNEDY MEMORIAL HOSPITAL,RIVERSIDE,BASIC,3648.0,43192.0,0.5989015331668486,john-f-kennedy-memorial-hospital
2017,106331288,PALO VERDE HOSPITAL,RIVERSIDE,STANDBY,468.0,9143.0,0.12677710496722763,palo-verde-hospital
2017,106331293,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,RIVERSIDE,BASIC,4257.0,39612.0,0.5492611486341268,parkview-community-hospital-medical-center
2017,106331312,RIVERSIDE COMMUNITY HOSPITAL,RIVERSIDE,BASIC,18415.0,105795.0,1.4669565591171223,riverside-community-hospital
2017,106331326,SAN GORGONIO MEMORIAL HOSPITAL,RIVERSIDE,BASIC,2787.0,42344.0,0.5871431404060251,san-gorgonio-memorial-hospital
2017,106334018,MENIFEE VALLEY MEDICAL CENTER,RIVERSIDE,BASIC,2224.0,17115.0,0.2373170897423276,menifee-valley-medical-center
2017,106334025,KAISER FOUNDATION HOSPITAL - RIVERSIDE,RIVERSIDE,BASIC,3529.0,47309.0,0.6559879753794786,kaiser-foundation-hospital---riverside
2017,106334048,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,RIVERSIDE,BASIC,1802.0,42880.0,0.5945753320567343,kaiser-foundation-hospital---moreno-valley
2017,106334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,BASIC,12834.0,92221.0,1.278739078768752,southwest-healthcare-system-murrieta
2017,106334487,RIVERSIDE UNIVERSITY HEALTH SYSTEM - MEDICAL CENTER,RIVERSIDE,BASIC,11897.0,66296.0,0.919262271782492,riverside-university-health-system---medical-center
2017,106334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,RIVERSIDE,BASIC,6466.0,40041.0,0.555209675160534,loma-linda-university-medical-center-murrieta
