year,oshpd_id,facility_name,county_name,er_service_level_desc,ed_admit,ed_visit,burden_score,facility_id,burden_lag_1,burden_lag_2,burden_lag_3,rolling_mean_3,rolling_mean_7,rolling_std_7,pct_change_recent,ed_visits_per_year,month,is_post_covid,year_index,high_burden_next
2015,106340950,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,16412.0,57980.0,0.803952372962907,mercy-san-juan-hospital,0.8068781051239138,0.7200906283668452,0.7068069723941225,0.7769737021512221,0.7594320197119471,0.05338643258569738,-0.0036259902734099687,57980.0,1,0,3,0
2016,106340950,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,13345.0,55219.0,0.7656682663442353,mercy-san-juan-hospital,0.803952372962907,0.8068781051239138,0.7200906283668452,0.7921662481436854,0.7606792690384048,0.04631804769830172,-0.04761986892031727,55219.0,1,0,4,0
2017,106340950,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,12891.0,57191.0,0.7930120759248295,mercy-san-juan-hospital,0.7656682663442353,0.803952372962907,0.8068781051239138,0.7875442384106573,0.7660680701861423,0.04348015985394789,0.03571234538836258,57191.0,1,0,5,0
2018,106340950,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,13070.0,56713.0,0.7863841139676673,mercy-san-juan-hospital,0.7930120759248295,0.7656682663442353,0.803952372962907,0.7816881520789107,0.7689703621549315,0.04042771336771444,-0.008357958420031009,56713.0,1,0,6,1
2019,106340950,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,13763.0,58781.0,0.8150590623513735,mercy-san-juan-hospital,0.7863841139676673,0.7930120759248295,0.7656682663442353,0.7981517507479566,0.7844349464345388,0.0326399748251235,0.036464302717189936,58781.0,1,0,7,0
2023,106340950,MERCY SAN JUAN MEDICAL CENTER,SACRAMENTO,BASIC,14168.0,56462.0,0.782903740638697,mercy-san-juan-medical-center,0.6522857455833231,0.6898904167712396,0.6534504920360461,0.70835996766442,0.6946325987573265,0.061382692095773864,0.20024658815526547,56462.0,1,1,11,1
2024,106340950,MERCY SAN JUAN MEDICAL CENTER,SACRAMENTO,BASIC,14953.0,61813.0,0.8571008628829971,mercy-san-juan-medical-center,0.782903740638697,0.6522857455833231,0.6898904167712396,0.7640967830350057,0.7271262515824606,0.0900281263622384,0.09477170486344806,61813.0,1,1,12,0
2015,106340951,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,7369.0,57770.0,0.8010405068310993,methodist-hospital-of-sacramento,0.7402102367347165,0.6962549241736193,0.677605114900851,0.7458352225798118,0.7287776956600716,0.054860369911506515,0.08217972013562368,57770.0,1,0,3,1
2016,106340951,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,6600.0,55407.0,0.7682750798336632,methodist-hospital-of-sacramento,0.8010405068310993,0.7402102367347165,0.6962549241736193,0.7698419411331597,0.7366771724947899,0.050687807325152205,-0.040903583174658066,55407.0,1,0,4,0
2017,106340951,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,6538.0,52544.0,0.7285766382366848,methodist-hospital-of-sacramento,0.7682750798336632,0.8010405068310993,0.7402102367347165,0.7659640749671491,0.7353270834517723,0.045457007069206155,-0.05167217138628694,52544.0,1,0,5,0
2018,106340951,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,6579.0,47610.0,0.660161650168403,methodist-hospital-of-sacramento,0.7285766382366848,0.7682750798336632,0.8010405068310993,0.7190044560795835,0.724589164411291,0.05028985895434325,-0.09390225334957363,47610.0,1,0,6,0
2019,106340951,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,6675.0,51440.0,0.7132685420008957,methodist-hospital-of-sacramento,0.660161650168403,0.7285766382366848,0.7682750798336632,0.7006689434686612,0.7296839397112974,0.04639212921344669,0.08044528460407463,51440.0,1,0,7,0
2020,106340951,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,5517.0,39074.0,0.5418012249250195,methodist-hospital-of-sacramento,0.7132685420008957,0.660161650168403,0.7285766382366848,0.6384104723647728,0.7076191255329259,0.08533053496092315,-0.2403965785381026,39074.0,1,1,8,0
2021,106340951,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,5873.0,41824.0,0.5799328052225012,methodist-hospital-of-sacramento,0.5418012249250195,0.7132685420008957,0.660161650168403,0.6116675240494721,0.6847223496026096,0.09596838073842437,0.07037928033986789,41824.0,1,1,9,0
2022,106340951,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,6262.0,39864.0,0.5527553879922961,methodist-hospital-of-sacramento,0.5799328052225012,0.5418012249250195,0.7132685420008957,0.558163139379939,0.6492530469113519,0.09159552921324736,-0.04686304514154547,39864.0,1,1,10,0
2023,106340951,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,6853.0,48515.0,0.6727104065935743,methodist-hospital-of-sacramento,0.5527553879922961,0.5799328052225012,0.5418012249250195,0.6017995332694572,0.6356009507341963,0.07683075677879965,0.21701284366847287,48515.0,1,1,11,1
2024,106340951,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,6851.0,54095.0,0.7500828495244646,methodist-hospital-of-sacramento,0.6727104065935743,0.5527553879922961,0.5799328052225012,0.658516214703445,0.6386732666324507,0.08145893027822115,0.11501597444089451,54095.0,1,1,12,0
2015,106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,11597.0,41925.0,0.5813332741716087,methodist-hospital-of-southern-california,0.495835338130055,0.4711260740972868,0.4148438615782037,0.5160982287996502,0.49078463699428854,0.06922915027309527,0.17243211499203007,41925.0,1,0,3,1
2016,106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,11610.0,43822.0,0.6076371315622716,methodist-hospital-of-southern-california,0.5813332741716087,0.495835338130055,0.4711260740972868,0.5616019146213117,0.5141551359078852,0.07953243069970392,0.045247465712581966,43822.0,1,0,4,1
2017,106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,11349.0,40995.0,0.5684378670164604,methodist-hospital-of-southern-california,0.6076371315622716,0.5813332741716087,0.495835338130055,0.5858027575834469,0.5232022577593144,0.07450790903770023,-0.0645109762219889,40995.0,1,0,5,0
2018,106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,11166.0,39125.0,0.5425083924141728,methodist-hospital-of-southern-california,0.5684378670164604,0.6076371315622716,0.5813332741716087,0.5728611303309683,0.5259602769957227,0.06840641135936966,-0.04561531894133421,39125.0,1,0,6,0
2019,106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,11118.0,38809.0,0.5381267271872622,methodist-hospital-of-southern-california,0.5425083924141728,0.5684378670164604,0.6076371315622716,0.5496909955392985,0.5435721149398739,0.04779565805773404,-0.008076677316293931,38809.0,1,0,7,0
2020,106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,9374.0,28786.0,0.3991475165248403,methodist-hospital-of-southern-california,0.5381267271872622,0.5425083924141728,0.5684378670164604,0.49326087870875845,0.5332894638580958,0.06901262562715343,-0.2582648354763071,28786.0,1,1,8,0
2021,106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,9010.0,31517.0,0.4370156422675395,methodist-hospital-of-southern-california,0.3991475165248403,0.5381267271872622,0.5425083924141728,0.45809662865988066,0.5248866501634508,0.0774037479921696,0.0948725074689084,31517.0,1,1,9,0
2015,106410852,MILLS-PENINSULA MEDICAL CENTER,SAN MATEO,BASIC,7724.0,41191.0,0.5711556087394809,mills-peninsula-medical-center,0.5399847750999395,0.5141523627020455,0.536130018982594,0.5417642488471552,0.540355691381015,0.023475116110843682,0.057725393523868115,41191.0,1,0,3,0
2016,106410852,MILLS-PENINSULA MEDICAL CENTER,SAN MATEO,BASIC,7436.0,41891.0,0.5808618291788399,mills-peninsula-medical-center,0.5711556087394809,0.5399847750999395,0.5141523627020455,0.5640007376727535,0.54845691894058,0.027229767666516535,0.01699400354446356,41891.0,1,0,4,0
2017,106410852,MILLS-PENINSULA MEDICAL CENTER,SAN MATEO,BASIC,7448.0,41772.0,0.5792117717041488,mills-peninsula-medical-center,0.5808618291788399,0.5711556087394809,0.5399847750999395,0.5770764032074899,0.5535827277345081,0.027400943277366235,-0.002840705640829801,41772.0,1,0,5,0
2018,106410852,MILLS-PENINSULA MEDICAL CENTER,SAN MATEO,BASIC,7545.0,41213.0,0.5714606613818608,mills-peninsula-medical-center,0.5792117717041488,0.5808618291788399,0.5711556087394809,0.5771780874216165,0.5561367182555584,0.02591016178025862,-0.01338216987455698,41213.0,1,0,6,1
2019,106410852,MILLS-PENINSULA MEDICAL CENTER,SAN MATEO,BASIC,8068.0,42023.0,0.5826921450331191,mills-peninsula-medical-center,0.5714606613818608,0.5792117717041488,0.5808618291788399,0.5777881927063763,0.5627884505484906,0.025894731700150678,0.019653992672215046,42023.0,1,0,7,0
2020,106410852,MILLS-PENINSULA MEDICAL CENTER,SAN MATEO,BASIC,7189.0,34466.0,0.477906562375639,mills-peninsula-medical-center,0.5826921450331191,0.5714606613818608,0.5792117717041488,0.5440197895968729,0.5576104790732896,0.03802413478641368,-0.17983009304428543,34466.0,1,1,8,0
2021,106410852,MILLS-PENINSULA MEDICAL CENTER,SAN MATEO,BASIC,7618.0,34677.0,0.4808322945366458,mills-peninsula-medical-center,0.477906562375639,0.5826921450331191,0.5714606613818608,0.5138103339818013,0.5491601247071048,0.04788767015165146,0.0061219752799860595,34677.0,1,1,9,0
2022,106410852,MILLS-PENINSULA MEDICAL CENTER,SAN MATEO,BASIC,7804.0,40552.0,0.5622952160812661,mills-peninsula-medical-center,0.4808322945366458,0.477906562375639,0.5826921450331191,0.507011357664517,0.5478943543273599,0.04732315817921426,0.16942065345906537,40552.0,1,1,10,1
2023,106410852,MILLS-PENINSULA MEDICAL CENTER,SAN MATEO,BASIC,8333.0,43257.0,0.599802825064789,mills-peninsula-medical-center,0.5622952160812661,0.4808322945366458,0.477906562375639,0.547643445227567,0.5506002108824954,0.04998878393977722,0.06670447820082838,43257.0,1,1,11,1
2024,106410852,MILLS-PENINSULA MEDICAL CENTER,SAN MATEO,BASIC,9070.0,43296.0,0.6003436002035534,mills-peninsula-medical-center,0.599802825064789,0.5622952160812661,0.4808322945366458,0.5874805471165362,0.5536190435252676,0.05257575650666074,0.0009015881822596771,43296.0,1,1,12,0
2015,106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,5585.0,14379.0,0.1993796338536329,mission-community-hospital---panorama-campus,0.1982010213717108,0.1889801119543197,0.1930012604220542,0.19552025572655443,0.19489050690042942,0.0048171148883120705,0.005946551000419336,14379.0,1,0,3,0
2016,106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,5832.0,13648.0,0.1892435665091023,mission-community-hospital---panorama-campus,0.1993796338536329,0.1982010213717108,0.1889801119543197,0.19560807391148197,0.19376111882216399,0.0048765801584756815,-0.050838027679254404,13648.0,1,0,4,0
2017,106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,6195.0,12245.0,0.1697895275427871,mission-community-hospital---panorama-campus,0.1892435665091023,0.1993796338536329,0.1982010213717108,0.1861375759685074,0.1897658536089345,0.010714368482457597,-0.10279894490035145,12245.0,1,0,5,0
2018,106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,6794.0,9904.0,0.1373291531877307,mission-community-hospital---panorama-campus,0.1697895275427871,0.1892435665091023,0.1993796338536329,0.1654540824132067,0.18227489640590538,0.022101262905956234,-0.19118007349938793,9904.0,1,0,6,0
2019,106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,5907.0,10002.0,0.138688024049241,mission-community-hospital---panorama-campus,0.1373291531877307,0.1697895275427871,0.1892435665091023,0.14860223492658628,0.17451586263836066,0.026752374517716823,0.00989499192245581,10002.0,1,0,7,0
2020,106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,4932.0,7799.0,0.1081411617236583,mission-community-hospital---panorama-campus,0.138688024049241,0.1373291531877307,0.1697895275427871,0.12805277965354334,0.1629674411768376,0.035489344409010776,-0.2202559488102381,7799.0,1,1,8,0
2021,106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,5375.0,8479.0,0.1175700615790356,mission-community-hospital---panorama-campus,0.1081411617236583,0.138688024049241,0.1373291531877307,0.12146641578397831,0.15144873263502684,0.035231883702096664,0.08719066546993195,8479.0,1,1,9,0
2022,106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,4828.0,9781.0,0.1356236315962434,mission-community-hospital---panorama-campus,0.1175700615790356,0.1081411617236583,0.138688024049241,0.12044495163297912,0.1423407323125426,0.02834339022690509,0.1535558438495112,9781.0,1,1,10,0
2023,106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,5006.0,9504.0,0.131782741508097,mission-community-hospital---panorama-campus,0.1356236315962434,0.1175700615790356,0.1081411617236583,0.12832547822779203,0.13413204302668474,0.019407918800248343,-0.028320212657193054,9504.0,1,1,11,0
2024,106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,4857.0,10511.0,0.1457458329115749,mission-community-hospital---panorama-campus,0.131782741508097,0.1356236315962434,0.1175700615790356,0.1377174020053051,0.13069722950794013,0.01317094136762594,0.10595538720538744,10511.0,1,1,12,0
2015,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,2919.0,11154.0,0.1546616896865861,mission-hospital-laguna-beach,0.1447336127800418,0.1328781578148247,0.131949133858486,0.14409115342715087,0.14105564853498465,0.010777317861115831,0.06859551638244854,11154.0,1,0,3,0
2016,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,3149.0,13125.0,0.1819916332379813,mission-hospital-laguna-beach,0.1546616896865861,0.1447336127800418,0.1328781578148247,0.1604623119015364,0.14924284547558397,0.020549060901424176,0.17670790747713858,13125.0,1,0,4,1
2017,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,2958.0,14824.0,0.2055500168472255,mission-hospital-laguna-beach,0.1819916332379813,0.1546616896865861,0.1447336127800418,0.18073444659059765,0.15862737403752422,0.029431741048119905,0.129447619047619,14824.0,1,0,5,0
2018,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,2738.0,13307.0,0.1845152505522146,mission-hospital-laguna-beach,0.2055500168472255,0.1819916332379813,0.1546616896865861,0.19068563354580711,0.16232564211105144,0.028593643666766498,-0.10233405288721004,13307.0,1,0,6,1
2019,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,2907.0,13407.0,0.185901853472123,mission-hospital-laguna-beach,0.1845152505522146,0.2055500168472255,0.1819916332379813,0.19198904029052102,0.17003317348442817,0.026213361600129097,0.007514841812579766,13407.0,1,0,7,0
2015,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,10532.0,35837.0,0.4969168884075836,mission-hospital-regional-medical-center,0.4659540452060284,0.4593954133948615,0.461447585716326,0.47408878233615787,0.47092848318119984,0.017540822432405664,0.06645042256874174,35837.0,1,0,3,0
2016,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,11230.0,39768.0,0.551424249189184,mission-hospital-regional-medical-center,0.4969168884075836,0.4659540452060284,0.4593954133948615,0.5047650609342653,0.4870276363827967,0.03907267597370718,0.10969110137567332,39768.0,1,0,4,1
2017,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,10892.0,41187.0,0.5711001446226845,mission-hospital-regional-medical-center,0.551424249189184,0.4969168884075836,0.4659540452060284,0.5398137607398173,0.5010397210894447,0.04898336771961191,0.0356819553409776,41187.0,1,0,5,1
2018,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,10253.0,40510.0,0.5617128428549045,mission-hospital-regional-medical-center,0.5711001446226845,0.551424249189184,0.4969168884075836,0.5614124122222576,0.5097073099130818,0.05025300919419391,-0.016437225338092044,40510.0,1,0,6,0
2019,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,10232.0,40138.0,0.5565546799928451,mission-hospital-regional-medical-center,0.5617128428549045,0.5711001446226845,0.551424249189184,0.5631225558234781,0.5232940376668702,0.047828984421730475,-0.009182917798074612,40138.0,1,0,7,0
2015,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,145.0,4301.0,0.0596377915852615,modoc-medical-center,0.0530930258032937,0.0523719922849413,0.0534812746208681,0.0550342698911655,0.05464602107359115,0.003359434892036018,0.12326978323322063,4301.0,1,0,3,0
2016,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,129.0,4137.0,0.0573637627966117,modoc-medical-center,0.0596377915852615,0.0530930258032937,0.0523719922849413,0.056698193395055635,0.055189569418195264,0.0031530265000442245,-0.03813066728667718,4137.0,1,0,4,0
2017,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,144.0,4702.0,0.0651980692940943,modoc-medical-center,0.0573637627966117,0.0596377915852615,0.0530930258032937,0.06073320789198917,0.05685765273084511,0.004964702661351443,0.13657239545564384,4702.0,1,0,5,0
2018,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,170.0,4732.0,0.0656140501700668,modoc-medical-center,0.0651980692940943,0.0573637627966117,0.0596377915852615,0.06272529408692427,0.05810856665073392,0.005611927168198069,0.006380263717566543,4732.0,1,0,6,0
2019,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,241.0,4586.0,0.0635896099070005,modoc-medical-center,0.0656140501700668,0.0651980692940943,0.0573637627966117,0.06480057645705387,0.059552614548752825,0.005522611739807433,-0.030853761622992432,4586.0,1,0,7,0
2020,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,214.0,4059.0,0.0562822125190831,modoc-medical-center,0.0635896099070005,0.0656140501700668,0.0651980692940943,0.0618286241987168,0.060111217439344514,0.00482951646279476,-0.1149149585695592,4059.0,1,1,8,0
2021,106254005,MODOC MEDICAL CENTER,MODOC,STANDBY,212.0,4834.0,0.0670283851483734,modoc-medical-center,0.0562822125190831,0.0635896099070005,0.0656140501700668,0.06230006919148567,0.062101983060070184,0.004297199409000571,0.19093372751909315,4834.0,1,1,9,1
2022,106254005,MODOC MEDICAL CENTER,MODOC,STANDBY,217.0,5625.0,0.0779964142448491,modoc-medical-center,0.0670283851483734,0.0562822125190831,0.0635896099070005,0.06710233730410187,0.06472464344001128,0.007178762745625143,0.16363260239966942,5625.0,1,1,10,1
2023,106254005,MODOC MEDICAL CENTER,MODOC,STANDBY,207.0,5262.0,0.0729630456455815,modoc-medical-center,0.0779964142448491,0.0670283851483734,0.0562822125190831,0.07266261501293465,0.06695311241843553,0.006929814770103018,-0.06453333333333344,5262.0,1,1,11,1
2024,106254005,MODOC MEDICAL CENTER,MODOC,STANDBY,229.0,5681.0,0.0787729118799978,modoc-medical-center,0.0729630456455815,0.0779964142448491,0.0670283851483734,0.07657745725680946,0.06889237564499318,0.008148990595954475,0.07962751805397171,5681.0,1,1,12,0
2015,106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,BASIC,2226.0,20237.0,0.2806068329018687,montclair-hospital-medical-center,0.2616658370159196,0.2457476354953708,0.2407835970420986,0.26267343513771974,0.25720097561381444,0.017967363577373253,0.07238620104922885,20237.0,1,0,3,0
2016,106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,BASIC,2375.0,21119.0,0.2928366706554611,montclair-hospital-medical-center,0.2806068329018687,0.2616658370159196,0.2457476354953708,0.27836978019108316,0.2643281146221438,0.022273306168177798,0.04358353510895896,21119.0,1,0,4,0
2017,106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,BASIC,3157.0,22210.0,0.307964508511662,montclair-hospital-medical-center,0.2928366706554611,0.2806068329018687,0.2616658370159196,0.2938026706896639,0.2716008469370635,0.026725193097075533,0.051659642975519546,22210.0,1,0,5,0
2018,106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,BASIC,2599.0,22990.0,0.3187800112869478,montclair-hospital-medical-center,0.307964508511662,0.2928366706554611,0.2806068329018687,0.3065270634846903,0.27834072755847555,0.030218844406531775,0.035119315623593016,22990.0,1,0,6,1
2019,106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,BASIC,2603.0,25091.0,0.3479125386342239,montclair-hospital-medical-center,0.3187800112869478,0.307964508511662,0.2928366706554611,0.3248856861442779,0.29364486207163626,0.034807217773890134,0.09138755980861253,25091.0,1,0,7,0
2020,106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,BASIC,2336.0,19535.0,0.2708728804041115,montclair-hospital-medical-center,0.3479125386342239,0.3187800112869478,0.307964508511662,0.3125218101084277,0.29723418277288494,0.03000969490194562,-0.22143398031166575,19535.0,1,1,8,0
2021,106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,BASIC,2138.0,20376.0,0.2825342109605414,montclair-hospital-medical-center,0.2708728804041115,0.3479125386342239,0.3187800112869478,0.3004398766662923,0.300215379050688,0.026746526133675487,0.0430509342206296,20376.0,1,1,9,1
2022,106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,BASIC,2316.0,23393.0,0.3243680210541787,montclair-hospital-medical-center,0.2825342109605414,0.2708728804041115,0.3479125386342239,0.2925917041396105,0.3064669773581609,0.02651269389433652,0.14806635257165315,23393.0,1,1,10,0
2023,106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,BASIC,2482.0,23098.0,0.3202775424404488,montclair-hospital-medical-center,0.3243680210541787,0.2825342109605414,0.2708728804041115,0.3090599248183896,0.3103871018988734,0.026188141201022978,-0.01261061001154205,23098.0,1,1,11,1
2024,106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,SAN BERNARDINO,BASIC,2659.0,23987.0,0.3326044423984348,montclair-hospital-medical-center,0.3202775424404488,0.3243680210541787,0.2825342109605414,0.32575000196435416,0.3139070924541267,0.027434532263124412,0.03848818079487414,23987.0,1,1,12,0
2015,106190547,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,2423.0,15957.0,0.2212602279297879,monterey-park-hospital,0.1926823417504752,0.1681672021264942,0.1624266660380733,0.19403659060225242,0.18613410946120765,0.02684260405660026,0.14831606217616577,15957.0,1,0,3,0
2016,106190547,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,2711.0,19771.0,0.2741452632950955,monterey-park-hospital,0.2212602279297879,0.1926823417504752,0.1681672021264942,0.2293626109917862,0.2037363402279852,0.04571199715872206,0.23901735915272354,19771.0,1,0,4,1
2017,106190547,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,964.0,22915.0,0.3177400590970164,monterey-park-hospital,0.2741452632950955,0.2212602279297879,0.1926823417504752,0.27104851677396663,0.2227369600394904,0.06195006591376151,0.15902078802286151,22915.0,1,0,5,1
2018,106190547,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,2500.0,23053.0,0.31965357112649,monterey-park-hospital,0.3177400590970164,0.2741452632950955,0.2212602279297879,0.303846297839534,0.23658219019477605,0.06737958401451671,0.00602225616408455,23053.0,1,0,6,1
2019,106190547,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,2290.0,23767.0,0.3295539159746363,monterey-park-hospital,0.31965357112649,0.3177400590970164,0.2741452632950955,0.32231584873271424,0.26045751161428504,0.06632562761752558,0.030972107751702917,23767.0,1,0,7,0
2020,106190547,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,2023.0,15312.0,0.2123166390963786,monterey-park-hospital,0.3295539159746363,0.31965357112649,0.3177400590970164,0.2871747087325016,0.2667645740385543,0.057613832829190914,-0.3557453612151303,15312.0,1,1,8,0
2021,106190547,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,2109.0,13907.0,0.1928348680716652,monterey-park-hospital,0.2123166390963786,0.3295539159746363,0.31965357112649,0.24490180771422668,0.26678636351301,0.057581164975648545,-0.09175809822361539,13907.0,1,1,9,0
2022,106190547,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,2105.0,16386.0,0.2272087544561951,monterey-park-hospital,0.1928348680716652,0.2123166390963786,0.3295539159746363,0.2107867538747463,0.26763615301678245,0.05683638283386243,0.17825555475659713,16386.0,1,1,10,0
2023,106190547,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,2041.0,17931.0,0.2486317695687803,monterey-park-hospital,0.2272087544561951,0.1928348680716652,0.2123166390963786,0.22289179736554687,0.2639913681987374,0.05716650149761182,0.09428780666422551,17931.0,1,1,11,0
2024,106190547,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,1876.0,20859.0,0.2892315030636991,monterey-park-hospital,0.2486317695687803,0.2272087544561951,0.1928348680716652,0.2550240090295582,0.25991871733683497,0.05360362332324305,0.1632926217165803,20859.0,1,1,12,0
2015,106361266,MOUNTAINS COMMUNITY HOSPITAL,SAN BERNARDINO,STANDBY,104.0,9796.0,0.1358316220342297,mountains-community-hospital,0.1105677168334981,0.0928191994586702,0.0873975820418282,0.11307284610879935,0.10665403009205654,0.02182400929878017,0.22849260095309773,9796.0,1,0,3,1
2016,106361266,MOUNTAINS COMMUNITY HOSPITAL,SAN BERNARDINO,STANDBY,127.0,9749.0,0.1351799186618727,mountains-community-hospital,0.1358316220342297,0.1105677168334981,0.0928191994586702,0.12719308584320016,0.11235920780601978,0.02280264897209195,-0.004797876684361115,9749.0,1,0,4,1
2017,106361266,MOUNTAINS COMMUNITY HOSPITAL,SAN BERNARDINO,STANDBY,249.0,9222.0,0.1278725212739553,mountains-community-hospital,0.1351799186618727,0.1358316220342297,0.1105677168334981,0.1329613539900192,0.1149447600506757,0.021356009050724538,-0.054056826341163156,9222.0,1,0,5,0
2018,106361266,MOUNTAINS COMMUNITY HOSPITAL,SAN BERNARDINO,STANDBY,257.0,8903.0,0.1234492579594474,mountains-community-hospital,0.1278725212739553,0.1351799186618727,0.1358316220342297,0.12883389929842512,0.11615968832335737,0.01975849919485754,-0.034591194968553465,8903.0,1,0,6,0
2019,106361266,MOUNTAINS COMMUNITY HOSPITAL,SAN BERNARDINO,STANDBY,272.0,8893.0,0.1233105976674565,mountains-community-hospital,0.1234492579594474,0.1278725212739553,0.1351799186618727,0.12487745896695307,0.12129011912701855,0.015176831288066312,-0.0011232168931825561,8893.0,1,0,7,0
2020,106361266,MOUNTAINS COMMUNITY HOSPITAL,SAN BERNARDINO,STANDBY,223.0,7317.0,0.1014577356496997,mountains-community-hospital,0.1233105976674565,0.1234492579594474,0.1278725212739553,0.11607253042553455,0.12252419572573706,0.012610093840173725,-0.17721803665804542,7317.0,1,1,8,0
2021,106361266,MOUNTAINS COMMUNITY HOSPITAL,SAN BERNARDINO,STANDBY,274.0,7976.0,0.1105954488918962,mountains-community-hospital,0.1014577356496997,0.1233105976674565,0.1234492579594474,0.11178792740301746,0.12252815744836534,0.012605714997614597,0.09006423397567258,7976.0,1,1,9,0
