year,oshpd_id,facility_name,county_name,er_service_level_desc,ed_admit,ed_visit,burden_score,facility_id,treatment_stations,true_burden_score,burden_score_normalized,visits_per_station,visits_per_station_normalized,has_treatment_data,burden_lag_1,burden_lag_2,burden_lag_3,visits_per_station_lag1,rolling_mean_3,rolling_mean_7,rolling_std_7,pct_change_recent,ed_visits_per_year,month,is_post_covid,year_index,high_burden_next
2021,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3121.0,18452.0,0.8271472117625964,french-hospital-medical-center,22.0,838.7272727272727,0.8271472117625964,1.13636363636364,0.004233700254022,1,0.8271472117625964,0.8271472117625964,0.8271472117625964,0.0020321761219305,0.8271472117625964,0.8271472117625964,0.0,0.0,18452.0,1,1,9,0
2021,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3121.0,18452.0,0.8271472117625964,french-hospital-medical-center,22.0,838.7272727272727,0.8271472117625964,43.0,0.160203217612193,1,0.8271472117625964,0.8271472117625964,0.8271472117625964,0.004233700254022,0.8271472117625964,0.8271472117625964,0.0,0.0,18452.0,1,1,9,0
2022,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3233.0,21644.0,0.9702348933118164,french-hospital-medical-center,22.0,983.818181818182,0.9702348933118164,45.1818181818182,0.1683319220999153,1,0.8271472117625964,0.8271472117625964,0.8271472117625964,0.160203217612193,0.8748431056123364,0.8475883091267707,0.054082060150863066,0.17298937784522003,21644.0,1,1,10,0
2022,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3233.0,21644.0,0.9702348933118164,french-hospital-medical-center,22.0,983.818181818182,0.9702348933118164,983.818181818182,2.0,1,0.9702348933118164,0.8271472117625964,0.8271472117625964,0.1683319220999153,0.9225389994620764,0.868029406490945,0.06981963943096015,0.0,21644.0,1,1,10,0
2022,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3233.0,21644.0,0.9702348933118164,french-hospital-medical-center,22.0,983.818181818182,0.9702348933118164,32.3181818181818,0.120406435224386,1,0.9702348933118164,0.9702348933118164,0.8271472117625964,2.0,0.9702348933118164,0.8884705038551193,0.07648358294642806,0.0,21644.0,1,1,10,0
2022,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3233.0,21644.0,0.9702348933118164,french-hospital-medical-center,22.0,983.818181818182,0.9702348933118164,24.0909090909091,0.0897544453852667,1,0.9702348933118164,0.9702348933118164,0.9702348933118164,0.120406435224386,0.9702348933118164,0.9089116012192936,0.07648358294642807,0.0,21644.0,1,1,10,0
2022,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3233.0,21644.0,0.9702348933118164,french-hospital-medical-center,22.0,983.818181818182,0.9702348933118164,42.4090909090909,0.1580016934801015,1,0.9702348933118164,0.9702348933118164,0.9702348933118164,0.0897544453852667,0.9702348933118164,0.9293526985834679,0.06981963943096019,0.0,21644.0,1,1,10,0
2022,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3233.0,21644.0,0.9702348933118164,french-hospital-medical-center,22.0,983.818181818182,0.9702348933118164,23.8636363636364,0.0889077053344624,1,0.9702348933118164,0.9702348933118164,0.9702348933118164,0.1580016934801015,0.9702348933118164,0.9497937959476422,0.054082060150863205,0.0,21644.0,1,1,10,0
2022,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3233.0,21644.0,0.9702348933118164,french-hospital-medical-center,22.0,983.818181818182,0.9702348933118164,0.636363636363636,0.0023708721422523,1,0.9702348933118164,0.9702348933118164,0.9702348933118164,0.0889077053344624,0.9702348933118164,0.9702348933118164,0.0,0.0,21644.0,1,1,10,0
2022,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3233.0,21644.0,0.9702348933118164,french-hospital-medical-center,22.0,983.818181818182,0.9702348933118164,96.6818181818182,0.360203217612193,1,0.9702348933118164,0.9702348933118164,0.9702348933118164,0.0023708721422523,0.9702348933118164,0.9702348933118164,0.0,0.0,21644.0,1,1,10,0
2022,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3233.0,21644.0,0.9702348933118164,french-hospital-medical-center,22.0,983.818181818182,0.9702348933118164,32.8636363636364,0.1224386113463167,1,0.9702348933118164,0.9702348933118164,0.9702348933118164,0.360203217612193,0.9702348933118164,0.9702348933118164,0.0,0.0,21644.0,1,1,10,0
2022,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3233.0,21644.0,0.9702348933118164,french-hospital-medical-center,22.0,983.818181818182,0.9702348933118164,291.136363636364,1.084674005080441,1,0.9702348933118164,0.9702348933118164,0.9702348933118164,0.1224386113463167,0.9702348933118164,0.9702348933118164,0.0,0.0,21644.0,1,1,10,0
2022,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3233.0,21644.0,0.9702348933118164,french-hospital-medical-center,22.0,983.818181818182,0.9702348933118164,67.2727272727273,0.2506350550381033,1,0.9702348933118164,0.9702348933118164,0.9702348933118164,1.084674005080441,0.9702348933118164,0.9702348933118164,0.0,0.0,21644.0,1,1,10,0
2022,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3233.0,21644.0,0.9702348933118164,french-hospital-medical-center,22.0,983.818181818182,0.9702348933118164,26.0454545454545,0.0970364098221844,1,0.9702348933118164,0.9702348933118164,0.9702348933118164,0.2506350550381033,0.9702348933118164,0.9702348933118164,0.0,0.0,21644.0,1,1,10,0
2022,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3233.0,21644.0,0.9702348933118164,french-hospital-medical-center,22.0,983.818181818182,0.9702348933118164,12.0454545454545,0.0448772226926331,1,0.9702348933118164,0.9702348933118164,0.9702348933118164,0.0970364098221844,0.9702348933118164,0.9702348933118164,0.0,0.0,21644.0,1,1,10,0
2022,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3233.0,21644.0,0.9702348933118164,french-hospital-medical-center,22.0,983.818181818182,0.9702348933118164,3.68181818181818,0.0137171888230313,1,0.9702348933118164,0.9702348933118164,0.9702348933118164,0.0448772226926331,0.9702348933118164,0.9702348933118164,0.0,0.0,21644.0,1,1,10,0
2022,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3233.0,21644.0,0.9702348933118164,french-hospital-medical-center,22.0,983.818181818182,0.9702348933118164,0.818181818181818,0.0030482641828958,1,0.9702348933118164,0.9702348933118164,0.9702348933118164,0.0137171888230313,0.9702348933118164,0.9702348933118164,0.0,0.0,21644.0,1,1,10,0
2022,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3233.0,21644.0,0.9702348933118164,french-hospital-medical-center,22.0,983.818181818182,0.9702348933118164,1.18181818181818,0.0044030482641828,1,0.9702348933118164,0.9702348933118164,0.9702348933118164,0.0030482641828958,0.9702348933118164,0.9702348933118164,0.0,0.0,21644.0,1,1,10,0
2022,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3233.0,21644.0,0.9702348933118164,french-hospital-medical-center,22.0,983.818181818182,0.9702348933118164,48.3181818181818,0.1800169348010159,1,0.9702348933118164,0.9702348933118164,0.9702348933118164,0.0044030482641828,0.9702348933118164,0.9702348933118164,0.0,0.0,21644.0,1,1,10,0
2023,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3489.0,22308.0,1.0,french-hospital-medical-center,22.0,1014.0,1.0,17.6818181818182,0.0658763759525826,1,0.9702348933118164,0.9702348933118164,0.9702348933118164,0.1800169348010159,0.980156595541211,0.9744870514101285,0.011250152863462724,0.030678248013306163,22308.0,1,1,11,0
2023,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3489.0,22308.0,1.0,french-hospital-medical-center,22.0,1014.0,1.0,1014.0,2.0,1,1.0,0.9702348933118164,0.9702348933118164,0.0658763759525826,0.9900782977706054,0.9787392095084403,0.01452388489415961,0.0,22308.0,1,1,11,0
2023,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3489.0,22308.0,1.0,french-hospital-medical-center,22.0,1014.0,1.0,20.7272727272727,0.0772226926333614,1,1.0,1.0,0.9702348933118164,2.0,1.0,0.9829913676067523,0.01591011875827951,0.0,22308.0,1,1,11,0
2023,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3489.0,22308.0,1.0,french-hospital-medical-center,22.0,1014.0,1.0,23.0,0.0856900931414055,1,1.0,1.0,1.0,0.0772226926333614,1.0,0.9872435257050641,0.015910118758279527,0.0,22308.0,1,1,11,0
2023,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3489.0,22308.0,1.0,french-hospital-medical-center,22.0,1014.0,1.0,43.3636363636364,0.1615580016934802,1,1.0,1.0,1.0,0.0856900931414055,1.0,0.9914956838033762,0.01452388489415966,0.0,22308.0,1,1,11,0
2023,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3489.0,22308.0,1.0,french-hospital-medical-center,22.0,1014.0,1.0,20.8636363636364,0.0777307366638443,1,1.0,1.0,1.0,0.1615580016934802,1.0,0.9957478419016882,0.011250152863462835,0.0,22308.0,1,1,11,0
2023,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3489.0,22308.0,1.0,french-hospital-medical-center,22.0,1014.0,1.0,0.590909090909091,0.0022015241320914,1,1.0,1.0,1.0,0.0777307366638443,1.0,1.0,0.0,0.0,22308.0,1,1,11,0
2023,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3489.0,22308.0,1.0,french-hospital-medical-center,22.0,1014.0,1.0,99.5,0.3707027942421675,1,1.0,1.0,1.0,0.0022015241320914,1.0,1.0,0.0,0.0,22308.0,1,1,11,0
2023,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3489.0,22308.0,1.0,french-hospital-medical-center,22.0,1014.0,1.0,45.5909090909091,0.1698560541913632,1,1.0,1.0,1.0,0.3707027942421675,1.0,1.0,0.0,0.0,22308.0,1,1,11,0
2023,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3489.0,22308.0,1.0,french-hospital-medical-center,22.0,1014.0,1.0,303.090909090909,1.1292125317527513,1,1.0,1.0,1.0,0.1698560541913632,1.0,1.0,0.0,0.0,22308.0,1,1,11,0
2023,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3489.0,22308.0,1.0,french-hospital-medical-center,22.0,1014.0,1.0,61.1818181818182,0.2279424216765453,1,1.0,1.0,1.0,1.1292125317527513,1.0,1.0,0.0,0.0,22308.0,1,1,11,0
2023,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3489.0,22308.0,1.0,french-hospital-medical-center,22.0,1014.0,1.0,25.9545454545455,0.0966977138018629,1,1.0,1.0,1.0,0.2279424216765453,1.0,1.0,0.0,0.0,22308.0,1,1,11,0
2023,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3489.0,22308.0,1.0,french-hospital-medical-center,22.0,1014.0,1.0,15.0909090909091,0.0562235393734123,1,1.0,1.0,1.0,0.0966977138018629,1.0,1.0,0.0,0.0,22308.0,1,1,11,0
2023,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3489.0,22308.0,1.0,french-hospital-medical-center,22.0,1014.0,1.0,3.04545454545455,0.011346316680779,1,1.0,1.0,1.0,0.0562235393734123,1.0,1.0,0.0,0.0,22308.0,1,1,11,0
2023,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3489.0,22308.0,1.0,french-hospital-medical-center,22.0,1014.0,1.0,0.727272727272727,0.002709568162574,1,1.0,1.0,1.0,0.011346316680779,1.0,1.0,0.0,0.0,22308.0,1,1,11,0
2023,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3489.0,22308.0,1.0,french-hospital-medical-center,22.0,1014.0,1.0,0.772727272727273,0.0028789161727349,1,1.0,1.0,1.0,0.002709568162574,1.0,1.0,0.0,0.0,22308.0,1,1,11,0
2023,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3489.0,22308.0,1.0,french-hospital-medical-center,22.0,1014.0,1.0,58.6363636363636,0.2184589331075357,1,1.0,1.0,1.0,0.0028789161727349,1.0,1.0,0.0,0.0,22308.0,1,1,11,0
2024,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,3366.0,24991.0,0.3465259357143154,french-hospital-medical-center,,0.3465259357143154,,,,0,1.0,1.0,1.0,0.2184589331075357,0.7821753119047719,0.9066465622449021,0.24698998033293665,-0.6534740642856847,24991.0,1,1,12,0
2015,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3545.0,24223.0,0.3358768252894187,garden-grove-hospital-and-medical-center,,0.3358768252894187,,,,0,0.3133583938701058,0.3171160877830576,0.3138021068044765,,0.32211710231419405,0.3200383534367647,0.010691265267327216,0.07186158679587606,24223.0,1,0,3,0
2016,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3400.0,24943.0,0.3458603663127594,garden-grove-hospital-and-medical-center,,0.3458603663127594,,,,0,0.3358768252894187,0.3133583938701058,0.3171160877830576,,0.3316985284907613,0.3252027560119636,0.014801440286535477,0.029723816207736495,24943.0,1,0,4,0
2017,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3857.0,24561.0,0.3405635431587092,garden-grove-hospital-and-medical-center,,0.3405635431587092,,,,0,0.3458603663127594,0.3358768252894187,0.3133583938701058,,0.34076691158696243,0.3277628872030878,0.014648950062694057,-0.015314918013069872,24561.0,1,0,5,0
2018,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3505.0,24375.0,0.3379844617276795,garden-grove-hospital-and-medical-center,,0.3379844617276795,,,,0,0.3405635431587092,0.3458603663127594,0.3358768252894187,,0.3414694570663827,0.3292231121351724,0.013919491594477224,-0.007572981556125616,24375.0,1,0,6,0
2019,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3556.0,23672.0,0.3282366432007232,garden-grove-hospital-and-medical-center,,0.3282366432007232,,,,0,0.3379844617276795,0.3405635431587092,0.3458603663127594,,0.335594882695704,0.3312851887632076,0.012219615875730233,-0.028841025641025708,23672.0,1,0,7,0
2020,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3032.0,17563.0,0.2435290708235173,garden-grove-hospital-and-medical-center,,0.2435290708235173,,,,0,0.3282366432007232,0.3379844617276795,0.3405635431587092,,0.3032500585839733,0.32077275776898756,0.03564339220740143,-0.2580686042581954,17563.0,1,1,8,0
2021,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,2926.0,18089.0,0.9124798224374496,garden-grove-hospital-and-medical-center,12.0,1507.4166666666667,0.9124798224374496,36.0833333333333,0.1050206160562697,1,0.2435290708235173,0.3282366432007232,0.3379844617276795,,0.49474851215389676,0.4063615332786081,0.22598190066986665,1.0,18089.0,1,1,9,0
2021,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,2926.0,18089.0,0.9124798224374496,garden-grove-hospital-and-medical-center,12.0,1507.4166666666667,0.9124798224374496,1507.41666666667,2.0,1,0.9124798224374496,0.2435290708235173,0.3282366432007232,0.1050206160562697,0.6894962385661388,0.4887333900140411,0.29157580079876466,0.0,18089.0,1,1,9,0
2021,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,2926.0,18089.0,0.9124798224374496,garden-grove-hospital-and-medical-center,12.0,1507.4166666666667,0.9124798224374496,116.0,0.3376182391462531,1,0.9124798224374496,0.9124798224374496,0.2435290708235173,2.0,0.9124798224374496,0.5696790266032826,0.3223304854697018,0.0,18089.0,1,1,9,0
2021,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,2926.0,18089.0,0.9124798224374496,garden-grove-hospital-and-medical-center,12.0,1507.4166666666667,0.9124798224374496,24.0833333333333,0.0700945913170021,1,0.9124798224374496,0.9124798224374496,0.9124798224374496,0.3376182391462531,0.9124798224374496,0.6513813522145312,0.3270252900458144,0.0,18089.0,1,1,9,0
2021,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,2926.0,18089.0,0.9124798224374496,garden-grove-hospital-and-medical-center,12.0,1507.4166666666667,0.9124798224374496,3.41666666666667,0.0099442153771525,1,0.9124798224374496,0.9124798224374496,0.9124798224374496,0.0700945913170021,0.9124798224374496,0.7334521180302127,0.3067242974703851,0.0,18089.0,1,1,9,0
2021,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,2926.0,18089.0,0.9124798224374496,garden-grove-hospital-and-medical-center,12.0,1507.4166666666667,0.9124798224374496,1.75,0.0050933786078098,1,0.9124798224374496,0.9124798224374496,0.9124798224374496,0.0099442153771525,0.9124798224374496,0.8169154293497449,0.25283961830288654,0.0,18089.0,1,1,9,0
2021,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,2926.0,18089.0,0.9124798224374496,garden-grove-hospital-and-medical-center,12.0,1507.4166666666667,0.9124798224374496,4.16666666666667,0.0121270919233568,1,0.9124798224374496,0.9124798224374496,0.9124798224374496,0.0050933786078098,0.9124798224374496,0.9124798224374496,0.0,0.0,18089.0,1,1,9,0
2021,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,2926.0,18089.0,0.9124798224374496,garden-grove-hospital-and-medical-center,12.0,1507.4166666666667,0.9124798224374496,204.416666666667,0.5949551297598852,1,0.9124798224374496,0.9124798224374496,0.9124798224374496,0.0121270919233568,0.9124798224374496,0.9124798224374496,0.0,0.0,18089.0,1,1,9,0
2021,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,2926.0,18089.0,0.9124798224374496,garden-grove-hospital-and-medical-center,12.0,1507.4166666666667,0.9124798224374496,58.25,0.1695367450885279,1,0.9124798224374496,0.9124798224374496,0.9124798224374496,0.5949551297598852,0.9124798224374496,0.9124798224374496,0.0,0.0,18089.0,1,1,9,0
2021,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,2926.0,18089.0,0.9124798224374496,garden-grove-hospital-and-medical-center,12.0,1507.4166666666667,0.9124798224374496,329.75,0.9597380548144564,1,0.9124798224374496,0.9124798224374496,0.9124798224374496,0.1695367450885279,0.9124798224374496,0.9124798224374496,0.0,0.0,18089.0,1,1,9,0
2021,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,2926.0,18089.0,0.9124798224374496,garden-grove-hospital-and-medical-center,12.0,1507.4166666666667,0.9124798224374496,194.083333333333,0.5648799417899584,1,0.9124798224374496,0.9124798224374496,0.9124798224374496,0.9597380548144564,0.9124798224374496,0.9124798224374496,0.0,0.0,18089.0,1,1,9,0
2021,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,2926.0,18089.0,0.9124798224374496,garden-grove-hospital-and-medical-center,12.0,1507.4166666666667,0.9124798224374496,7.58333333333333,0.0220713073005093,1,0.9124798224374496,0.9124798224374496,0.9124798224374496,0.5648799417899584,0.9124798224374496,0.9124798224374496,0.0,0.0,18089.0,1,1,9,0
2021,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,2926.0,18089.0,0.9124798224374496,garden-grove-hospital-and-medical-center,12.0,1507.4166666666667,0.9124798224374496,18.3333333333333,0.0533592044627697,1,0.9124798224374496,0.9124798224374496,0.9124798224374496,0.0220713073005093,0.9124798224374496,0.9124798224374496,0.0,0.0,18089.0,1,1,9,0
2021,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,2926.0,18089.0,0.9124798224374496,garden-grove-hospital-and-medical-center,12.0,1507.4166666666667,0.9124798224374496,2.66666666666667,0.0077613388309483,1,0.9124798224374496,0.9124798224374496,0.9124798224374496,0.0533592044627697,0.9124798224374496,0.9124798224374496,0.0,0.0,18089.0,1,1,9,0
2021,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,2926.0,18089.0,0.9124798224374496,garden-grove-hospital-and-medical-center,12.0,1507.4166666666667,0.9124798224374496,2.83333333333333,0.0082464225078826,1,0.9124798224374496,0.9124798224374496,0.9124798224374496,0.0077613388309483,0.9124798224374496,0.9124798224374496,0.0,0.0,18089.0,1,1,9,0
2021,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,2926.0,18089.0,0.9124798224374496,garden-grove-hospital-and-medical-center,12.0,1507.4166666666667,0.9124798224374496,2.16666666666667,0.0063060878001455,1,0.9124798224374496,0.9124798224374496,0.9124798224374496,0.0082464225078826,0.9124798224374496,0.9124798224374496,0.0,0.0,18089.0,1,1,9,0
2021,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,2926.0,18089.0,0.9124798224374496,garden-grove-hospital-and-medical-center,12.0,1507.4166666666667,0.9124798224374496,268.583333333333,0.7817123453795778,1,0.9124798224374496,0.9124798224374496,0.9124798224374496,0.0063060878001455,0.9124798224374496,0.9124798224374496,0.0,0.0,18089.0,1,1,9,0
2022,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3255.0,19807.0,0.999142453591606,garden-grove-hospital-and-medical-center,12.0,1650.5833333333333,0.999142453591606,40.6666666666667,0.1183604171719623,1,0.9124798224374496,0.9124798224374496,0.9124798224374496,0.7817123453795778,0.9413673661555019,0.9248601983166148,0.03275539571377377,0.0949748465918512,19807.0,1,1,10,0
2022,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3255.0,19807.0,0.999142453591606,garden-grove-hospital-and-medical-center,12.0,1650.5833333333333,0.999142453591606,1650.58333333333,2.0,1,0.999142453591606,0.9124798224374496,0.9124798224374496,0.1183604171719623,0.9702549098735539,0.93724057419578,0.04228703403262655,0.0,19807.0,1,1,10,0
2022,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3255.0,19807.0,0.999142453591606,garden-grove-hospital-and-medical-center,12.0,1650.5833333333333,0.999142453591606,130.916666666667,0.3810332282318713,1,0.999142453591606,0.999142453591606,0.9124798224374496,2.0,0.999142453591606,0.9496209500749452,0.046323124859316424,0.0,19807.0,1,1,10,0
2022,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3255.0,19807.0,0.999142453591606,garden-grove-hospital-and-medical-center,12.0,1650.5833333333333,0.999142453591606,26.1666666666667,0.0761581372786807,1,0.999142453591606,0.999142453591606,0.999142453591606,0.3810332282318713,0.999142453591606,0.9620013259541105,0.04632312485931644,0.0,19807.0,1,1,10,0
2022,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3255.0,19807.0,0.999142453591606,garden-grove-hospital-and-medical-center,12.0,1650.5833333333333,0.999142453591606,9.0,0.0261945185544506,1,0.999142453591606,0.999142453591606,0.999142453591606,0.0761581372786807,0.999142453591606,0.9743817018332755,0.0422870340326266,0.0,19807.0,1,1,10,0
2022,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3255.0,19807.0,0.999142453591606,garden-grove-hospital-and-medical-center,12.0,1650.5833333333333,0.999142453591606,4.33333333333333,0.012612175600291,1,0.999142453591606,0.999142453591606,0.999142453591606,0.0261945185544506,0.999142453591606,0.9867620777124407,0.03275539571377387,0.0,19807.0,1,1,10,0
2022,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3255.0,19807.0,0.999142453591606,garden-grove-hospital-and-medical-center,12.0,1650.5833333333333,0.999142453591606,4.25,0.0123696337618239,1,0.999142453591606,0.999142453591606,0.999142453591606,0.012612175600291,0.999142453591606,0.999142453591606,0.0,0.0,19807.0,1,1,10,0
2022,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3255.0,19807.0,0.999142453591606,garden-grove-hospital-and-medical-center,12.0,1650.5833333333333,0.999142453591606,226.25,0.6585010914382738,1,0.999142453591606,0.999142453591606,0.999142453591606,0.0123696337618239,0.999142453591606,0.999142453591606,0.0,0.0,19807.0,1,1,10,0
2022,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3255.0,19807.0,0.999142453591606,garden-grove-hospital-and-medical-center,12.0,1650.5833333333333,0.999142453591606,62.1666666666667,0.1809362114964834,1,0.999142453591606,0.999142453591606,0.999142453591606,0.6585010914382738,0.999142453591606,0.999142453591606,0.0,0.0,19807.0,1,1,10,0
2022,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3255.0,19807.0,0.999142453591606,garden-grove-hospital-and-medical-center,12.0,1650.5833333333333,0.999142453591606,367.083333333333,1.0683967984477325,1,0.999142453591606,0.999142453591606,0.999142453591606,0.1809362114964834,0.999142453591606,0.999142453591606,0.0,0.0,19807.0,1,1,10,0
2022,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3255.0,19807.0,0.999142453591606,garden-grove-hospital-and-medical-center,12.0,1650.5833333333333,0.999142453591606,232.166666666667,0.6757215619694414,1,0.999142453591606,0.999142453591606,0.999142453591606,1.0683967984477325,0.999142453591606,0.999142453591606,0.0,0.0,19807.0,1,1,10,0
2022,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3255.0,19807.0,0.999142453591606,garden-grove-hospital-and-medical-center,12.0,1650.5833333333333,0.999142453591606,9.66666666666667,0.0281348532621877,1,0.999142453591606,0.999142453591606,0.999142453591606,0.6757215619694414,0.999142453591606,0.999142453591606,0.0,0.0,19807.0,1,1,10,0
2022,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3255.0,19807.0,0.999142453591606,garden-grove-hospital-and-medical-center,12.0,1650.5833333333333,0.999142453591606,12.6666666666667,0.0368663594470047,1,0.999142453591606,0.999142453591606,0.999142453591606,0.0281348532621877,0.999142453591606,0.999142453591606,0.0,0.0,19807.0,1,1,10,0
2022,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3255.0,19807.0,0.999142453591606,garden-grove-hospital-and-medical-center,12.0,1650.5833333333333,0.999142453591606,3.66666666666667,0.0106718408925539,1,0.999142453591606,0.999142453591606,0.999142453591606,0.0368663594470047,0.999142453591606,0.999142453591606,0.0,0.0,19807.0,1,1,10,0
