year,oshpd_id,facility_name,county_name,er_service_level_desc,type,count
2023,106240924,MEMORIAL HOSPITAL LOS BANOS,MERCED,BASIC,ED_Visit,27420
2023,106240924,MEMORIAL HOSPITAL LOS BANOS,MERCED,BASIC,ED_Admit,1198
2012,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Admit,5976
2012,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Visit,57862
2013,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Admit,6062
2013,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Visit,57873
2014,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Admit,5788
2014,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Visit,59931
2015,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Admit,6629
2015,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Visit,63828
2016,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Admit,8117
2016,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Visit,61874
2017,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Admit,8784
2017,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Visit,61856
2018,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Admit,9031
2018,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Visit,58397
2019,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Admit,7870
2019,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Visit,56982
2020,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Admit,7304
2020,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Visit,47218
2021,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Admit,7967
2021,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Visit,52175
2022,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Admit,7590
2022,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Visit,57645
2023,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Visit,62563
2023,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,ED_Admit,7565
2012,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Admit,164
2012,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Visit,3857
2013,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Admit,172
2013,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Visit,3777
2014,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Admit,139
2014,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Visit,3829
2015,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Admit,145
2015,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Visit,4301
2016,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Admit,129
2016,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Visit,4137
2017,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Admit,144
2017,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Visit,4702
2018,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Admit,170
2018,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Visit,4732
2019,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Admit,241
2019,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Visit,4586
2020,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Admit,214
2020,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Visit,4059
2021,106254005,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Admit,212
2021,106254005,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Visit,4834
2022,106254005,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Admit,217
2022,106254005,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Visit,5625
2023,106254005,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Visit,5262
2023,106254005,MODOC MEDICAL CENTER,MODOC,STANDBY,ED_Admit,207
2012,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Admit,5
2012,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Visit,346
2013,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Admit,16
2013,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Visit,369
2014,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Admit,5
2014,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Visit,340
2015,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Admit,18
2015,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Visit,369
2016,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Admit,17
2016,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Visit,313
2017,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Admit,9
2017,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Visit,334
2018,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Admit,4
2018,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Visit,291
2019,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Admit,8
2019,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Visit,421
2020,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Admit,4
2020,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Visit,330
2021,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Admit,7
2021,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Visit,380
2022,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Admit,3
2022,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Visit,511
2023,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Visit,485
2023,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,ED_Admit,
2012,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Admit,362
2012,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Visit,7371
2013,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Admit,407
2013,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Visit,7809
2014,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Admit,287
2014,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Visit,7457
2015,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Admit,319
2015,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Visit,8149
2016,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Admit,400
2016,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Visit,9153
2017,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Admit,456
2017,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Visit,8538
2018,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Admit,403
2018,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Visit,10045
2019,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Admit,478
2019,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Visit,10250
2020,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Admit,402
2020,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Visit,8087
2021,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Admit,453
2021,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Visit,9416
2022,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Admit,428
2022,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Visit,11228
2023,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Visit,10799
2023,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,ED_Admit,392
2012,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Admit,7060
2012,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Visit,40969
2013,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Admit,6796
2013,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Visit,41410
2014,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Admit,6743
2014,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Visit,44052
2015,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Admit,7125
2015,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Visit,48014
2016,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Admit,7581
2016,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Visit,48159
2017,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Admit,8460
2017,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Visit,48411
2018,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Admit,9092
2018,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Visit,44396
2019,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Admit,10032
2019,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Visit,42440
2020,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Admit,9090
2020,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Visit,32455
2021,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Admit,9855
2021,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Visit,36853
2022,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Admit,10402
2022,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Visit,42759
2023,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Visit,44224
2023,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,ED_Admit,11307
2012,106270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,568
2012,106270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,9229
2013,106270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,604
2013,106270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,9463
2014,106270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,545
2014,106270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,11058
2015,106270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,412
2015,106270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,12194
2016,106270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,434
2016,106270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,11996
2017,106270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,419
2017,106270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,12632
2018,106270777,GEORGE L. MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,443
2018,106270777,GEORGE L. MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,11980
2019,106270777,GEORGE L. MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,446
2019,106270777,GEORGE L. MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,11745
2020,106270777,GEORGE L. MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,437
2020,106270777,GEORGE L. MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,10440
2021,106270777,GEORGE L. MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,357
2021,106270777,GEORGE L. MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,12392
2022,106270777,GEORGE L. MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,297
2022,106270777,GEORGE L. MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,15447
2023,106270777,GEORGE L. MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,15820
2023,106270777,GEORGE L. MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,297
2012,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Admit,3888
2012,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Visit,42334
2013,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Admit,3762
2013,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Visit,44266
2014,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Admit,3482
2014,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Visit,44770
2015,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Admit,4325
2015,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Visit,48887
2016,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Admit,4841
2016,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Visit,46515
2017,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Admit,6936
2017,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Visit,47956
2018,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Admit,6757
2018,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Visit,47415
2019,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Admit,6800
2019,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Visit,47504
2020,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Admit,6103
2020,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Visit,36765
2021,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Admit,6532
2021,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Visit,41126
2022,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Admit,6727
2022,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Visit,49779
2023,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Visit,53276
2023,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,ED_Admit,6633
2022,106270875,SALINAS VALLEY HEALTH MEDICAL CENTER,MONTEREY,BASIC,ED_Admit,9895
2022,106270875,SALINAS VALLEY HEALTH MEDICAL CENTER,MONTEREY,BASIC,ED_Visit,54157
2023,106270875,SALINAS VALLEY HEALTH MEDICAL CENTER,MONTEREY,BASIC,ED_Visit,54470
2023,106270875,SALINAS VALLEY HEALTH MEDICAL CENTER,MONTEREY,BASIC,ED_Admit,9862
2012,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,6085
2012,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,35372
2013,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,6476
2013,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,38338
2014,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,5946
2014,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,43715
2015,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,6994
2015,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,48040
2016,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,7809
2016,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,49018
2017,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,7769
2017,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,50208
2018,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,4773
2018,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,44673
2019,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,9641
2019,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,47181
2020,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,8603
2020,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,40163
2021,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Admit,8575
2021,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,ED_Visit,41458
2012,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Admit,1245
2012,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Visit,6025
2013,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Admit,1302
2013,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Visit,5965
2014,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Admit,1113
2014,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Visit,6093
2015,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Admit,1028
2015,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Visit,7592
2016,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Admit,1209
2016,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Visit,7208
2017,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Admit,1024
2017,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Visit,7139
2018,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Admit,1008
2018,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Visit,6828
2019,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Admit,1022
2019,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Visit,6640
2020,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Admit,621
2020,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Visit,4093
2021,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Admit,956
2021,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Visit,5566
2022,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Admit,1072
2022,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Visit,6503
2023,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Visit,6472
2023,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,ED_Admit,896
2020,106281047,PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Admit,3663
2020,106281047,PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Visit,20714
2021,106281047,PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Admit,3796
2021,106281047,PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Visit,21616
2022,106281047,PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Admit,3643
2022,106281047,PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Visit,24941
2023,106281047,PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Visit,26904
2023,106281047,PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Admit,3930
2012,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Admit,4590
2012,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Visit,24869
2013,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Admit,4354
2013,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Visit,25818
2014,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Admit,4006
2014,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Visit,26061
2015,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Admit,3703
2015,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Visit,27141
2016,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Admit,3946
2016,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Visit,26099
2017,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Admit,4237
2017,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Visit,25461
2018,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Admit,4200
2018,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Visit,25418
2019,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Admit,4133
2019,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,ED_Visit,25831
2012,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Admit,3979
2012,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Visit,25715
2013,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Admit,3955
2013,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Visit,25543
2014,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Admit,4002
2014,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Visit,27062
2015,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Admit,3985
2015,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Visit,27231
2016,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Admit,3914
2016,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Visit,27270
2017,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Admit,3949
2017,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Visit,24161
2018,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Admit,4231
2018,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Visit,22794
2019,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Admit,3920
2019,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Visit,23827
2020,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Admit,3612
2020,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Visit,20971
2021,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Admit,3963
2021,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Visit,21800
2022,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Admit,3708
2022,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Visit,19460
2023,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Visit,24824
2023,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,ED_Admit,3858
2012,106291053,TAHOE FOREST HOSPITAL,NEVADA,BASIC,ED_Admit,916
2012,106291053,TAHOE FOREST HOSPITAL,NEVADA,BASIC,ED_Visit,9431
2013,106291053,TAHOE FOREST HOSPITAL,NEVADA,BASIC,ED_Admit,826
2013,106291053,TAHOE FOREST HOSPITAL,NEVADA,BASIC,ED_Visit,11035
2014,106291053,TAHOE FOREST HOSPITAL,NEVADA,BASIC,ED_Admit,783
2014,106291053,TAHOE FOREST HOSPITAL,NEVADA,BASIC,ED_Visit,11447
2015,106291053,TAHOE FOREST HOSPITAL,NEVADA,BASIC,ED_Admit,829
2015,106291053,TAHOE FOREST HOSPITAL,NEVADA,BASIC,ED_Visit,11883
2016,106291053,TAHOE FOREST HOSPITAL,NEVADA,BASIC,ED_Admit,948
2016,106291053,TAHOE FOREST HOSPITAL,NEVADA,BASIC,ED_Visit,12609
2017,106291053,TAHOE FOREST HOSPITAL,NEVADA,BASIC,ED_Admit,988
2017,106291053,TAHOE FOREST HOSPITAL,NEVADA,BASIC,ED_Visit,12373
